topic_id,type,stem,is_active,explanation_eli5,explanation_l1_points,explanation_points_by_option,explanation_l2,options,correct_answer,created_at,updated_at
b9eb34b8-5c30-4684-8fa1-451e8ae98117,MCQ,A 29-year-old woman with homozygous sickle cell disease is 6 weeks pregnant. She is currently taking hydroxycarbamide. What is the most appropriate immediate action?,True,Stop hydroxycarbamide right away because it can harm the baby. See the sickle cell and pregnancy specialists to plan safer treatment.,[],"{""0"": [""Hydroxycarbamide is potentially teratogenic and should not be continued in pregnancy.""], ""1"": [""Warfarin is teratogenic and not indicated in this scenario.""], ""2"": [""Stop hydroxycarbamide immediately and involve haematology/obstetrics to plan alternative management in pregnancy.""], ""3"": [""ACE inhibitors are contraindicated in pregnancy and not relevant here.""], ""4"": [""Increasing a teratogenic drug dose in pregnancy is contraindicated.""]}",Hydroxycarbamide (hydroxyurea) is contraindicated in pregnancy due to teratogenicity and should be stopped as soon as pregnancy is confirmed. Urgent review with haematology and obstetrics is required to consider alternatives such as transfusion support or exchange transfusion to reduce complications (RCOG Green-top 61; BSH SCD in pregnancy). Warfarin and ACE inhibitors are also contraindicated in pregnancy. Preconception counselling is recommended for women on disease-modifying therapy.,"[""Continue hydroxycarbamide"", ""Start warfarin"", ""Stop hydroxycarbamide and seek haematology advice"", ""Start an ACE inhibitor"", ""Increase the hydroxycarbamide dose""]",2,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
b9eb34b8-5c30-4684-8fa1-451e8ae98117,MCQ,A 21-year-old man with sickle cell disease presents with increasing fatigue. His haemoglobin has fallen from 85 g/L to 55 g/L. The spleen is enlarged. Reticulocytes are elevated and platelets are low. What is the most likely cause of his acute anaemia?,True,"Blood is getting trapped in the spleen, causing a big drop in blood count. This is an emergency that needs quick treatment.",[],"{""0"": [""Aplastic crisis causes reticulocytopenia and usually no splenomegaly.""], ""1"": [""Acute chest syndrome presents with respiratory symptoms and new infiltrates, not isolated splenomegaly with cytopenias.""], ""2"": [""Hyperhaemolysis typically follows transfusion and often shows reticulocytopenia without splenic pooling.""], ""3"": [""Splenic sequestration causes acute anaemia with splenomegaly, high reticulocytes, and thrombocytopenia due to pooling of blood in the spleen.""], ""4"": [""An acute haemolytic transfusion reaction requires recent transfusion exposure and has haemolysis features without splenic pooling as the primary issue.""]}","This presentation of sudden anaemia with an enlarged spleen, elevated reticulocytes, and low platelets is classic for splenic sequestration. Blood pools in the spleen causing hypovolaemia, anaemia, and thrombocytopenia; it requires urgent transfusion and fluids and consideration of splenectomy if recurrent (BSH SCD acute complications guidance). Aplastic crisis (e.g., parvovirus B19) shows low reticulocytes and a small or auto-infarcted spleen. Acute chest syndrome presents primarily with respiratory signs.","[""Aplastic crisis"", ""Acute chest syndrome"", ""Hyperhaemolysis syndrome"", ""Splenic sequestration crisis"", ""Acute haemolytic transfusion reaction""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
b9eb34b8-5c30-4684-8fa1-451e8ae98117,MCQ,A 25-year-old woman with sickle cell disease is admitted with a painful vaso-occlusive crisis. She has received two titrated intravenous morphine boluses with partial relief. What is the most appropriate next step for ongoing analgesia?,True,Use a morphine pump the patient can control to keep the pain under control. Avoid painful injections and weak painkillers for this severe pain.,[],"{""0"": [""Withholding opioids risks undertreating severe pain and is unsafe.""], ""1"": [""After initial IV boluses, IV morphine PCA provides effective, titratable ongoing analgesia in sickle cell pain crises.""], ""2"": [""Paracetamol alone is insufficient for a severe vaso-occlusive crisis and should only be an adjunct.""], ""3"": [""Oral tramadol PRN is inadequate for ongoing severe pain requiring parenteral opioids.""], ""4"": [""Intramuscular pethidine is avoided due to erratic absorption and risk of seizures, and IM route is discouraged.""]}","NICE CG143 recommends prompt, adequate opioid analgesia for acute sickle cell pain, with patient-controlled analgesia (PCA) after initial titrated IV boluses to maintain control. Regular non-opioid analgesics and adjuvants can be added but should not replace opioids in severe pain. Intramuscular routes and pethidine are discouraged due to poor absorption and neurotoxicity risk. Effective pain control with reassessment is central to safe care.","[""Withhold further opioids to avoid dependence"", ""Commence intravenous morphine patient-controlled analgesia"", ""Rely on paracetamol alone"", ""Prescribe oral tramadol as needed only"", ""Add intramuscular pethidine""]",1,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
b9eb34b8-5c30-4684-8fa1-451e8ae98117,MCQ,A 20-year-old man with sickle cell disease is admitted for a vaso-occlusive crisis and will be largely immobile for several days. There are no contraindications. What is the most appropriate thromboprophylaxis?,True,"Being stuck in bed increases clot risk, so a small dose of heparin is given to prevent clots. Strong blood thinners or aspirin-type drugs are not right here.",[],"{""0"": [""Sickle cell inpatients who are immobile have high VTE risk and should receive pharmacological prophylaxis unless contraindicated.""], ""1"": [""Therapeutic-dose rivaroxaban is not indicated for primary VTE prevention in medical inpatients and is not first line.""], ""2"": [""Warfarin is not used for primary inpatient thromboprophylaxis.""], ""3"": [""Antiplatelets do not prevent venous thromboembolism in this setting.""], ""4"": [""Prophylactic low molecular weight heparin is first-line for hospitalised medical patients at VTE risk, including sickle cell crises.""]}","Hospital admission with reduced mobility in sickle cell disease confers a high risk of VTE. Unless contraindicated, pharmacological prophylaxis with LMWH is recommended for medical inpatients. This reduces DVT/PE without the bleeding risks associated with full-dose anticoagulation. DOACs and warfarin are not standard for primary inpatient prophylaxis in this scenario. Guideline cue: NICE NG89.","[""No thromboprophylaxis"", ""Full-dose rivaroxaban"", ""Warfarin"", ""Dual antiplatelet therapy"", ""Prophylactic low molecular weight heparin""]",4,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
b9eb34b8-5c30-4684-8fa1-451e8ae98117,MCQ,"A 19-year-old woman with sickle cell disease presents with pleuritic chest pain, cough and fever. Oxygen saturations are 93% on air. Chest X-ray shows a new left lower lobe infiltrate. Haemoglobin is close to her baseline. What is the most appropriate immediate management?",True,"This looks like a lung crisis in sickle cell. She needs IV antibiotics and breathing exercises in hospital, not just an inhaler or tablets.",[],"{""0"": [""This is acute chest syndrome; give IV antibiotics covering typical and atypical organisms and start incentive spirometry immediately.""], ""1"": [""Bronchodilators may help if wheezy but are not definitive treatment for acute chest syndrome.""], ""2"": [""Oral antibiotics and discharge are unsafe given hypoxia and new infiltrate; admission and IV therapy are required.""], ""3"": [""Steroids alone are not first-line and may precipitate rebound; use only with specialist input if indicated.""], ""4"": [""Anticoagulation is for suspected PE, not for uncomplicated acute chest syndrome.""]}","New infiltrate, fever, pleuritic pain and reduced saturations in sickle cell disease indicate acute chest syndrome. Immediate management includes hospital admission, broad-spectrum IV antibiotics with atypical cover (e.g., a cephalosporin plus macrolide) and incentive spirometry to prevent atelectasis. Oxygen is given if hypoxic, and fluids and analgesia are optimised. Steroids are not routine due to rebound risk, and anticoagulation is reserved for suspected PE. Guideline cue: BSH Sickle Cell – Acute Chest Syndrome.","[""Start intravenous broad-spectrum antibiotics with atypical cover and commence incentive spirometry"", ""Nebulised salbutamol only"", ""Oral amoxicillin and discharge"", ""High-dose corticosteroids alone"", ""Therapeutic anticoagulation""]",0,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
b9eb34b8-5c30-4684-8fa1-451e8ae98117,MCQ,A 24-year-old man with sickle cell disease has improved after emergency department management of a painful crisis and is being discharged on oral analgesia and fluids. What is the most important safety-netting advice?,True,"Go back to hospital fast if you get a high fever, chest pain or are short of breath. These can mean a dangerous complication is starting.",[],"{""0"": [""Complete exercise avoidance is unnecessary; advise avoiding dehydration, extreme exertion or cold exposure instead.""], ""1"": [""Home oxygen should not be started without confirmed hypoxia and medical supervision.""], ""2"": [""Mild pain can persist; urgent review is not needed solely for ongoing mild pain if otherwise well.""], ""3"": [""Penicillin prophylaxis should be continued due to infection risk in sickle cell disease.""], ""4"": [""Warn to seek urgent care for fever ≥38.5°C, chest pain or breathlessness as these suggest infection or acute chest syndrome.""]}","After a painful crisis, patients should be given clear safety-net advice. They should return urgently if they develop fever, chest pain or shortness of breath, as these may indicate infection or acute chest syndrome. Routine oxygen use at home is inappropriate without hypoxia. Preventive penicillin should be continued. Guideline cue: NICE CG143 (acute painful sickle cell episode).","[""Avoid all exercise for the next month"", ""Start using home oxygen if breathless"", ""Return if pain persists beyond 24 hours even if mild"", ""Stop any penicillin prophylaxis until fully recovered"", ""Seek urgent care if fever ≥38.5°C, chest pain or shortness of breath develop""]",4,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
b9eb34b8-5c30-4684-8fa1-451e8ae98117,MCQ,A 2-year-old screened positive for sickle cell disease on newborn screening presents for confirmatory testing. Which investigation will confirm the haemoglobin genotype?,True,A special lab test separates the types of haemoglobin to show the exact genes. Other blood tests can’t tell which haemoglobin you have.,[],"{""0"": [""Haemoglobin electrophoresis or HPLC identifies haemoglobin variants and will confirm the genotype.""], ""1"": [""The direct antiglobulin test detects immune haemolysis, not haemoglobin genotype.""], ""2"": [""Reticulocyte count shows marrow response but does not identify haemoglobin type.""], ""3"": [""A blood film can suggest sickling but cannot definitively genotype haemoglobin.""], ""4"": [""Ferritin reflects iron stores, not haemoglobin variant typing.""]}",Confirmatory testing after a positive newborn screen is done with haemoglobin separation techniques. Haemoglobin electrophoresis or high-performance liquid chromatography (HPLC) accurately identifies HbS and other variants to determine genotype. Adjunct tests like blood film and reticulocytes assess haemolysis but cannot define genotype. DAT is for autoimmune haemolysis. Guideline cue: NHS Sickle Cell and Thalassaemia Screening Programme.,"[""Haemoglobin electrophoresis or HPLC"", ""Direct antiglobulin (Coombs) test"", ""Reticulocyte count"", ""Blood film alone"", ""Serum ferritin""]",0,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
b9eb34b8-5c30-4684-8fa1-451e8ae98117,MCQ,A 22-year-old woman is found to have sickle cell trait (HbAS) during preconception counselling. She is well. What is the most appropriate next step?,True,Check the partner and talk to a counsellor to see the baby’s risk. Carriers do not need sickle cell medicines.,[],"{""0"": [""Sickle trait does not require avoiding normal exercise; advise hydration and caution with extreme exertion only.""], ""1"": [""Penicillin prophylaxis is for sickle cell disease, not for asymptomatic carriers.""], ""2"": [""Sickle trait is not an indication for pregnancy termination; risk is genetic for the child if the partner is a carrier.""], ""3"": [""Test the partner and offer genetic counselling to assess the risk of having an affected child and discuss options.""], ""4"": [""Hydroxycarbamide is for sickle cell disease with indications, not for carriers.""]}","Sickle cell trait is usually asymptomatic but has reproductive implications. The key next step is partner testing to determine the risk of having a child with sickle cell disease, followed by genetic counselling. Routine antibiotics or disease-modifying therapy are not indicated in trait. Exercise restrictions are unnecessary beyond sensible precautions. Guideline cue: NHS Sickle Cell and Thalassaemia Screening Programme.","[""Avoid exercise completely"", ""Start phenoxymethylpenicillin prophylaxis"", ""Advise termination if pregnant"", ""Offer partner testing and genetic counselling"", ""Start hydroxycarbamide""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
b9eb34b8-5c30-4684-8fa1-451e8ae98117,MCQ,"A 17-year-old with homozygous sickle cell disease requires a blood transfusion. To minimise alloimmunisation and complications, which blood should be requested?",True,Match the donor blood more closely (Rh and Kell) and make sure it has no sickle haemoglobin. This helps avoid reactions and lets doctors track sickle levels.,[],"{""0"": [""Use extended Rh (C, E) and Kell matched, HbS‑negative red cells to reduce alloimmunisation and ensure accurate HbS monitoring.""], ""1"": [""Irradiation is not routinely required in sickle cell disease unless specific indications apply (e.g., stem cell transplant).""], ""2"": [""Uncrossmatched O negative blood is for life-threatening emergencies, not planned transfusion.""], ""3"": [""CMV-negative status alone is not required routinely; universal leucodepletion mitigates CMV risk.""], ""4"": [""Standard group-specific units without antigen matching increase alloimmunisation risk in SCD.""]}","Patients with sickle cell disease have a high risk of alloimmunisation due to antigen mismatch. Extended matching for Rh (C, E) and Kell antigens substantially lowers this risk, and HbS‑negative units allow interpretation of HbS levels post-transfusion. Routine irradiation is unnecessary unless specific indications exist. CMV-negative units are not mandated routinely in adults as leucodepleted blood is standard. Guideline cue: BSH – Red Cell Transfusion in Sickle Cell Disease.","[""Extended Rh (C, E) and Kell matched, HbS-negative units"", ""Irradiated blood as standard"", ""O negative uncrossmatched blood"", ""CMV-negative units only"", ""Group-specific standard units""]",0,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
b9eb34b8-5c30-4684-8fa1-451e8ae98117,MCQ,"A 24-year-old man with sickle cell disease received a transfusion 5 days ago for a painful crisis. He now re-presents with fatigue and jaundice. His haemoglobin is lower than pre-transfusion, LDH is high and reticulocytes are low. What is the most appropriate management?",True,His body is destroying both the transfused and his own red cells. Stop more blood and give immune treatments quickly.,[],"{""0"": [""This is hyperhaemolysis (a form of delayed haemolytic transfusion reaction); stop transfusions and start IVIG plus high-dose steroids urgently.""], ""1"": [""Further transfusions can worsen haemolysis and are contraindicated unless life-threatening and specialist-guided.""], ""2"": [""Iron chelation treats iron overload, not acute immune haemolysis.""], ""3"": [""Folic acid alone will not treat immune-mediated hyperhaemolysis and risks deterioration.""], ""4"": [""This is an emergency; discharge is unsafe given falling haemoglobin and haemolysis.""]}","A drop in haemoglobin below pre-transfusion level with jaundice, high LDH and inappropriately low reticulocytes days after transfusion suggests hyperhaemolysis syndrome. This is an immune-mediated process in sickle cell disease where both donor and native red cells are destroyed. Management is to withhold further transfusions and start IVIG with high-dose corticosteroids; escalate to agents like eculizumab or rituximab if refractory under specialist advice. Prompt recognition prevents life-threatening anaemia. Guideline cue: BSH – Management of Transfusion Reactions/Hyperhaemolysis in SCD.","[""Stop transfusions and start intravenous immunoglobulin with high-dose corticosteroids urgently"", ""Give further red cell transfusions"", ""Start desferrioxamine"", ""Start folic acid only"", ""Reassure and discharge""]",0,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
b9eb34b8-5c30-4684-8fa1-451e8ae98117,MCQ,An 18-year-old with HbSC disease attends clinic and is asymptomatic. What screening should be arranged to detect a common ocular complication?,True,"Sickle cell can damage the eyes, especially in HbSC. A yearly eye check with pupil dilation can catch problems early.",[],"{""0"": [""Routine brain CT is not used to screen asymptomatic HbSC patients.""], ""1"": [""There is no indication for colonoscopy screening due to HbSC alone.""], ""2"": [""Renal biopsy is invasive and not a screening test for HbSC complications.""], ""3"": [""Annual dilated retinal examination screens for proliferative sickle retinopathy, common in HbSC.""], ""4"": [""Bone density scanning is not an annual screening requirement in HbSC.""]}",HbSC disease is associated with a high prevalence of proliferative sickle retinopathy. Asymptomatic patients should have regular ophthalmic screening with dilated retinal examination to detect and treat neovascular changes early. Other tests listed are not appropriate screening tools in this context. Early detection prevents vision-threatening complications. Guideline cue: BSH Sickle Cell – Ophthalmic Complications.,"[""Annual CT brain"", ""Annual colonoscopy"", ""Annual renal biopsy"", ""Annual dilated retinal examination"", ""Annual bone density scan""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
b9eb34b8-5c30-4684-8fa1-451e8ae98117,MCQ,A 20-year-old man with sickle cell disease presents with a painful crisis. He is comfortable at rest with oxygen saturations of 98% on air. What is the most appropriate approach to oxygen therapy?,True,"His oxygen level is normal, so extra oxygen isn’t needed. Just keep checking it.",[],"{""0"": [""Nebulisers should be driven by air unless hypoxic; oxygen is not needed with normal saturations.""], ""1"": [""Heliox is not indicated for an uncomplicated painful crisis with normal oxygenation.""], ""2"": [""No supplemental oxygen is needed when saturations are normal; continue to monitor.""], ""3"": [""Giving oxygen with normal saturations provides no benefit and may mask deterioration.""], ""4"": [""High-flow oxygen is unnecessary and inappropriate without hypoxia.""]}","In an uncomplicated painful crisis with SpO2 98% on air, supplemental oxygen is not indicated. Oxygen should be given if saturations fall or there is evidence of hypoxia, aiming for target saturations per local protocols. Unnecessary oxygen can obscure clinical assessment and offers no benefit. Nebulisers, if needed, should be air-driven unless the patient is hypoxic. Guideline cue: NICE CG143/BTS Oxygen Guideline.","[""Give oxygen driven via nebuliser"", ""Start heliox"", ""Do not give supplemental oxygen; monitor saturations"", ""Give 2 L/min oxygen via nasal cannulae"", ""Start high-flow oxygen""]",2,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
b9eb34b8-5c30-4684-8fa1-451e8ae98117,MCQ,A 20-year-old woman with sickle cell disease has completed routine childhood immunisations. Which additional vaccine is recommended to reduce pneumococcal risk?,True,People with sickle cell need extra protection against pneumonia germs. The PPV23 vaccine adds this protection.,[],"{""0"": [""Yellow fever vaccine does not reduce pneumococcal risk.""], ""1"": [""PPV23 is recommended in sickle cell disease to broaden pneumococcal coverage beyond childhood PCV.""], ""2"": [""Varicella vaccination is not the key pneumococcal measure in SCD.""], ""3"": [""An MMR booster is unrelated to pneumococcal protection in this context.""], ""4"": [""HPV vaccination is not annual and does not address pneumococcal risk.""]}","Functional asplenia in sickle cell disease increases susceptibility to encapsulated organisms, especially pneumococcus. After completing childhood PCV series, adults should receive the pneumococcal polysaccharide vaccine (PPV23) to extend serotype coverage, with boosters as advised. Other vaccines listed do not address pneumococcal risk. Annual influenza, MenACWY, and Hib boosters are also recommended. Guideline cue: UKHSA Green Book – Asplenia/Sickle Cell Immunisation.","[""Yellow fever vaccine"", ""Pneumococcal polysaccharide vaccine (PPV23)"", ""Varicella vaccine"", ""MMR booster"", ""Annual HPV booster""]",1,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
2a53f8a1-447a-4c25-a1fb-14e361a930d1,MCQ,"A 58-year-old man presents with headaches, dizziness and intense itching after hot showers. Examination reveals splenomegaly. Bloods: Hb 195 g/L, haematocrit 0.56, WCC 14 x10^9/L, platelets 620 x10^9/L. Serum erythropoietin is low. Which investigation is most appropriate to confirm the diagnosis?",True,Most people with this condition have a change in a gene called JAK2. Testing for JAK2 confirms what’s going on.,[],"{""0"": [""Serum tryptase helps diagnose systemic mastocytosis, not polycythaemia vera.""], ""1"": [""CALR mutations are typical of JAK2-negative ET/PMF, not PV.""], ""2"": [""BCR-ABL1 identifies CML, not PV.""], ""3"": [""JAK2 V617F is present in about 95% of PV and confirms the diagnosis with low EPO and panmyelosis.""], ""4"": [""A direct Coombs test assesses autoimmune haemolysis, not erythrocytosis.""]}","This patient has classic PV features: aquagenic pruritus, splenomegaly, raised Hb/haematocrit with leucocytosis and thrombocytosis, and a low EPO level. The key confirmatory test is JAK2 mutation analysis, with JAK2 V617F found in most cases. If V617F is negative, JAK2 exon 12 testing is pursued. CALR/MPL mutations point to other MPNs (ET/PMF), and BCR-ABL1 is for CML. This diagnostic approach aligns with BSH PV guidance.","[""Serum tryptase level"", ""CALR mutation testing"", ""BCR-ABL1 PCR"", ""JAK2 V617F mutation testing"", ""Direct Coombs test""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
2a53f8a1-447a-4c25-a1fb-14e361a930d1,MCQ,"A 68-year-old man with a 50-pack-year smoking history presents with fatigue. He has chronic cough and exertional breathlessness. Oxygen saturation on air is 90%. Bloods: Hb 185 g/L, haematocrit 0.54, WCC and platelets normal. What is the most likely cause of his erythrocytosis?",True,"His lungs are not getting enough oxygen, so the body makes extra red cells to carry more. This is most likely from COPD due to smoking.",[],"{""0"": [""Relative polycythaemia from dehydration would not cause persistent low oxygen saturations.""], ""1"": [""A renal EPO-secreting tumour causes erythrocytosis but is less likely than hypoxic lung disease in a heavy smoker with low sats.""], ""2"": [""High-affinity haemoglobin usually presents earlier in life with normal pulse oximetry and a family history.""], ""3"": [""PV usually shows panmyelosis and normal oxygenation; this patient has normal WCC/platelets and hypoxia.""], ""4"": [""Chronic hypoxia from COPD drives secondary erythrocytosis and fits the smoking history and low SpO2.""]}","A heavy smoker with chronic respiratory symptoms and resting hypoxia is most likely to have secondary erythrocytosis from COPD. Hypoxia stimulates EPO production, increasing red cell mass. Normal WCC and platelets favour a secondary cause over PV, which often shows panmyelosis and low EPO. Relative polycythaemia does not explain the low saturations. BSH guidance emphasises identifying and treating hypoxic lung disease as the cause.","[""Relative polycythaemia from dehydration"", ""Erythropoietin-secreting renal tumour"", ""High-affinity haemoglobin variant"", ""Polycythaemia vera"", ""Chronic hypoxia from COPD""]",4,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
2a53f8a1-447a-4c25-a1fb-14e361a930d1,MCQ,"A 62-year-old man with known polycythaemia vera presents with new visual blurring, headache and dizziness. Hb is 210 g/L and haematocrit is 0.60. What is the most appropriate immediate management?",True,His blood is too thick right now. Taking off some blood quickly makes it thinner and helps the symptoms.,[],"{""0"": [""Ruxolitinib is for hydroxycarbamide-resistant or intolerant disease and does not acutely relieve hyperviscosity.""], ""1"": [""Urgent venesection rapidly lowers haematocrit and relieves acute hyperviscosity symptoms.""], ""2"": [""High-flow oxygen does not treat the underlying hyperviscosity due to raised haematocrit.""], ""3"": [""Clopidogrel is not first-line in PV and will not address acute hyperviscosity.""], ""4"": [""Hydroxycarbamide is for longer-term cytoreduction, not immediate symptom relief.""]}","The patient has symptomatic hyperviscosity (visual blurring, headache) with a haematocrit of 0.60 in PV. The immediate treatment is urgent venesection to promptly reduce haematocrit, aiming for <0.45. Aspirin and longer-term cytoreduction can be addressed once stable, but they do not acutely reverse hyperviscosity. Ruxolitinib is reserved for refractory cases with symptom burden or splenomegaly. This approach is supported by BSH PV guidance.","[""Commence ruxolitinib"", ""Urgent venesection"", ""Give high-flow oxygen only"", ""Start clopidogrel"", ""Start hydroxycarbamide today""]",1,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
2a53f8a1-447a-4c25-a1fb-14e361a930d1,MCQ,"A 55-year-old woman is newly diagnosed with polycythaemia vera. Hb 186 g/L, haematocrit 0.55, WCC 12 x10^9/L, platelets 520 x10^9/L. She has no history of thrombosis and is otherwise well. What is the most appropriate initial management?",True,She needs aspirin and blood taken off to keep her blood from getting too thick. Stronger drugs are kept for higher-risk or uncontrolled cases.,[],"{""0"": [""Anticoagulation is not indicated without a thrombotic event.""], ""1"": [""Hydroxycarbamide is for high-risk PV or uncontrolled counts, not initial therapy in low-risk disease.""], ""2"": [""Ruxolitinib is second-line for hydroxycarbamide-resistant/intolerant disease, not first-line.""], ""3"": [""Observation alone is unsafe as PV carries a thrombotic risk requiring active management.""], ""4"": [""Low-dose aspirin plus venesection to target haematocrit <0.45 is first-line for low-risk PV.""]}","A 55-year-old without prior thrombosis is low risk, so initial management is low-dose aspirin and venesection to maintain haematocrit <0.45. The CYTO-PV trial showed fewer vascular events with a haematocrit target below 0.45. Cytoreduction with hydroxycarbamide is added for high-risk patients (age ≥60 or prior thrombosis) or if counts/symptoms are not controlled with venesection alone. Ruxolitinib is reserved for hydroxycarbamide-resistant or intolerant cases. This strategy follows BSH PV guidance.","[""Start therapeutic anticoagulation"", ""Start hydroxycarbamide"", ""Commence ruxolitinib"", ""No treatment; observe only"", ""Start low-dose aspirin and arrange venesection to target haematocrit <0.45""]",4,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
2a53f8a1-447a-4c25-a1fb-14e361a930d1,MCQ,A 60-year-old woman with polycythaemia vera describes burning pain and redness in her fingertips and toes that is relieved by cooling. Which treatment is most likely to relieve these symptoms?,True,Aspirin helps unblock tiny blood vessels causing the burning red fingers and toes. It makes the pain better.,[],"{""0"": [""Nifedipine treats Raynaud’s, not erythromelalgia in PV.""], ""1"": [""Low-dose aspirin relieves erythromelalgia by reducing platelet-mediated microvascular occlusion.""], ""2"": [""Gabapentin treats neuropathic pain and does not address the vascular cause of erythromelalgia.""], ""3"": [""Prednisolone is not indicated for PV-related erythromelalgia.""], ""4"": [""Amitriptyline is for neuropathic pain and is not effective for erythromelalgia in PV.""]}","Erythromelalgia in PV is due to platelet-rich microvascular occlusion causing burning pain and erythema in digits, often relieved by cooling. Low-dose aspirin is effective at relieving these microvascular symptoms. Venesection and cytoreduction may also help overall disease control. Vasodilators and neuropathic agents do not target the underlying mechanism. BSH PV guidance supports aspirin for microvascular symptoms.","[""Nifedipine"", ""Low-dose aspirin"", ""Gabapentin"", ""Prednisolone"", ""Amitriptyline""]",1,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
2a53f8a1-447a-4c25-a1fb-14e361a930d1,MCQ,"A 49-year-old man has Hb 200 g/L, haematocrit 0.58 and low serum erythropoietin. He has aquagenic pruritus and splenomegaly. JAK2 V617F mutation testing is negative. Which test should be requested next?",True,"If the common JAK2 change isn’t there, we look for a rarer JAK2 change called exon 12. Finding it helps prove PV.",[],"{""0"": [""Serum hepcidin is not part of the diagnostic work-up for PV.""], ""1"": [""MPL mutations are seen in ET/PMF, not PV.""], ""2"": [""CALR mutations occur in ET/PMF and are not typical of PV.""], ""3"": [""JAK2 exon 12 mutations account for many V617F-negative PV cases and should be tested next.""], ""4"": [""BCR-ABL1 testing is for CML, not PV.""]}","With erythrocytosis, splenomegaly, aquagenic pruritus, and low EPO, PV is likely, but JAK2 V617F is negative. The next step is to test for JAK2 exon 12 mutations, which are characteristic of V617F-negative PV. CALR and MPL mutations point to ET/PMF rather than PV. BCR-ABL1 testing evaluates for CML and is not relevant here. This follows WHO/BSH diagnostic pathways for PV.","[""Serum hepcidin"", ""MPL mutation testing"", ""CALR mutation testing"", ""JAK2 exon 12 mutation testing"", ""BCR-ABL1 PCR""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
2a53f8a1-447a-4c25-a1fb-14e361a930d1,MCQ,A 29-year-old woman with polycythaemia vera is 10 weeks pregnant. She is currently on low-dose aspirin with haematocrit 0.47. Cytoreduction is now required due to rising counts. Which agent is most appropriate?,True,"When pregnant, the safe medicine to lower blood counts is interferon. The other drugs can harm the baby.",[],"{""0"": [""Hydroxycarbamide is teratogenic and contraindicated in pregnancy.""], ""1"": [""Interferon alfa is the preferred cytoreductive agent in pregnancy for PV.""], ""2"": [""Busulfan is highly teratogenic and contraindicated in pregnancy.""], ""3"": [""Ruxolitinib lacks safety data in pregnancy and is not recommended.""], ""4"": [""Anagrelide is contraindicated in pregnancy and not first-line in PV.""]}","In pregnant patients with PV, management includes low-dose aspirin and venesection to keep haematocrit controlled, with cytoreduction if needed. Interferon alfa (including pegylated forms) is the agent of choice for cytoreduction in pregnancy due to safety and efficacy. Hydroxycarbamide, busulfan, and anagrelide are teratogenic and avoided. Ruxolitinib is not recommended due to insufficient pregnancy safety data. This approach is supported by BSH MPN pregnancy guidance.","[""Hydroxycarbamide"", ""Interferon alfa"", ""Busulfan"", ""Ruxolitinib"", ""Anagrelide""]",1,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
2a53f8a1-447a-4c25-a1fb-14e361a930d1,MCQ,A 64-year-old man with polycythaemia vera presents with a new unprovoked DVT. His current haematocrit is 0.52. What haematocrit target should be achieved as part of his ongoing management to reduce thrombotic risk?,True,Keep his haematocrit under 0.45 to lower clot risk. Lower than that isn’t needed and could cause problems.,[],"{""0"": [""Targeting haematocrit <0.45 reduces thrombotic risk in PV (CYTO-PV).""], ""1"": [""A target of 0.55 leaves a high thrombotic risk.""], ""2"": [""A target of 0.35 is unnecessarily low and risks anaemia.""], ""3"": [""A target of 0.50 is above the evidence-based threshold and is unsafe.""], ""4"": [""A target of 0.40 is lower than necessary and may prompt excessive venesection.""]}","After a thrombotic event in PV, strict haematocrit control is essential to reduce recurrence risk. Evidence from the CYTO-PV trial supports maintaining haematocrit below 0.45. Higher targets are associated with more thrombotic events, while excessively low targets risk anaemia and symptoms. Anticoagulation and antiplatelet therapy are also key components of management. This target is endorsed by BSH PV guidance.","[""0.45"", ""0.55"", ""0.35"", ""0.50"", ""0.40""]",0,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
